t,count
1554841179,3
1554841189,8
1554841199,13
1554841209,18
1554841219,23
1554841229,28
1554841239,33
1554841249,38
1554841259,43
1554841269,48
1554841279,53
1554841289,58
1554841299,63
1554841309,68
1554841319,73
1554841329,78
1554841339,83
1554841349,88
1554841359,93
1554841369,98
1554841379,103
1554841389,108
1554841399,113
1554841409,118
1554841419,123
1554841429,128
1554841439,133
1554841449,138
1554841459,143
1554841469,148
1554841479,153
1554841489,159
1554841499,166
1554841509,172
1554841519,182
1554841529,191
