t,count
1554841179,5
1554841189,15
1554841199,24
1554841209,34
1554841219,43
1554841229,53
1554841239,63
1554841249,73
1554841259,81
1554841269,91
1554841279,101
1554841289,111
1554841299,121
1554841309,131
1554841319,141
1554841329,151
1554841339,161
1554841349,171
1554841359,181
1554841369,191
1554841379,201
1554841389,210
1554841399,220
1554841409,230
1554841419,239
1554841429,249
1554841439,259
1554841449,269
1554841459,278
1554841469,288
1554841479,298
1554841489,308
1554841499,318
1554841509,328
1554841519,338
1554841529,348
