t,count
1554840147,3
1554840157,8
1554840167,14
1554840177,20
1554840187,25
1554840197,31
1554840207,36
1554840217,42
1554840227,48
1554840237,54
1554840247,59
1554840257,68
1554840267,73
1554840277,79
1554840287,84
1554840297,89
1554840307,94
1554840317,99
1554840327,108
1554840337,113
1554840347,119
1554840357,124
1554840367,129
1554840377,135
1554840387,143
1554840397,152
1554840407,160
1554840417,166
1554840427,174
1554840437,183
1554840447,193
1554840457,203
1554840467,213
1554840477,223
1554840487,232
