t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1553046790,12,1.620898,1.800000,1.800000,1.800000,events/second
1553046800,24,1.378302,1.707889,1.780330,1.793370,events/second
1553046810,35,1.277854,1.631197,1.761359,1.786820,events/second
1553046820,46,1.229723,1.549010,1.739650,1.779228,events/second
1553046830,59,1.244884,1.511421,1.725263,1.773935,events/second
1553046840,72,1.254500,1.448900,1.704792,1.766492,events/second
1553046850,82,1.216074,1.393420,1.684883,1.759118,events/second
1553046860,99,1.279125,1.410421,1.678849,1.756258,events/second
1553046870,110,1.258361,1.375560,1.663041,1.750099,events/second
1553046880,122,1.252559,1.379312,1.654418,1.746231,events/second
1553046890,134,1.247752,1.351785,1.639520,1.740195,events/second
1553046900,146,1.243726,1.296501,1.618499,1.732010,events/second
