t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554847751,6,8.753772,0.000000,0.000000,0.000000,events/second
1554847761,60,5.625974,5.736036,5.786777,5.795568,events/second
1554847771,115,5.562170,5.696603,5.777239,5.792287,events/second
1554847781,170,5.545578,5.663225,5.768013,5.789042,events/second
1554847791,225,5.533708,5.634970,5.759090,5.785832,events/second
1554847801,279,5.504864,5.611053,5.750460,5.782659,events/second
1554847811,333,5.490251,5.576096,5.738861,5.778418,events/second
1554847821,391,5.533987,5.577208,5.734199,5.776435,events/second
1554847831,446,5.528696,5.589027,5.732778,5.775556,events/second
1554847841,497,5.482494,5.512034,5.711951,5.768082,events/second
1554847851,552,5.484688,5.490999,5.701560,5.763997,events/second
1554847861,605,5.467724,5.475751,5.691619,5.759969,events/second
1554847871,662,5.487059,5.506981,5.691757,5.759291,events/second
1554847881,717,5.488286,5.486721,5.682028,5.755302,events/second
1554847891,769,5.467822,5.452303,5.669258,5.750244,events/second
1554847901,818,5.430017,5.364318,5.643902,5.740833,events/second
1554847911,870,5.415539,5.320544,5.625934,5.733737,events/second
1554847921,925,5.420404,5.344897,5.621669,5.731139,events/second
1554847931,980,5.425162,5.393658,5.623991,5.730767,events/second
