t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554824099,3,4.499875,0.000000,0.000000,0.000000,events/second
1554824109,35,3.281928,3.415991,3.403306,3.401108,events/second
1554824119,70,3.375753,3.406495,3.400274,3.400031,events/second
1554824129,111,3.618317,3.511043,3.423132,3.407756,events/second
1554824139,148,3.636306,3.534298,3.431963,3.410957,events/second
1554824149,185,3.650003,3.503452,3.430478,3.410787,events/second
1554824159,246,4.055279,3.886718,3.514717,3.439397,events/second
1554824169,287,4.061272,3.948246,3.540379,3.448897,events/second
1554824179,335,4.153061,4.107152,3.588122,3.466024,events/second
1554824189,375,4.136512,4.049122,3.591981,3.468631,events/second
1554824199,400,3.974104,3.859286,3.568722,3.462283,events/second
1554824209,440,3.975663,3.888559,3.583189,3.468262,events/second
1554824219,465,3.853607,3.674751,3.547650,3.457560,events/second
1554824229,478,3.658267,3.308265,3.473881,3.433710,events/second
1554824239,525,3.732653,3.490579,3.507494,3.445489,events/second
1554824249,556,3.690467,3.427422,3.493998,3.441656,events/second
1554824259,596,3.709887,3.551141,3.517362,3.450060,events/second
1554824269,646,3.785454,3.680178,3.546244,3.460551,events/second
1554824279,692,3.830623,3.859132,3.590270,3.476416,events/second
1554824289,731,3.834261,3.910183,3.610205,3.484405,events/second
1554824299,753,3.752628,3.539536,3.540997,3.462475,events/second
1554824309,806,3.826163,3.806603,3.598527,3.482764,events/second
1554824319,824,3.734271,3.621368,3.565792,3.473010,events/second
1554824329,866,3.754171,3.714034,3.586747,3.481061,events/second
1554824339,911,3.785477,3.839169,3.616879,3.492341,events/second
1554824349,943,3.762174,3.718661,3.599633,3.487972,events/second
1554824359,963,3.694437,3.448422,3.546917,3.471500,events/second
1554824369,981,3.624550,3.200474,3.489865,3.453055,events/second
1554824379,1011,3.602234,3.164583,3.473587,3.448025,events/second
1554824389,1036,3.564246,3.070868,3.442024,3.437589,events/second
1554824399,1045,3.475733,2.736961,3.358659,3.409547,events/second
1554824409,1056,3.399281,2.483740,3.284530,3.384018,events/second
1554824419,1066,3.324435,2.255958,3.209634,3.357676,events/second
1554824429,1074,3.247864,2.032442,3.130637,3.329414,events/second
