t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554847740,3,5.787477,0.000000,0.000000,0.000000,events/second
1554847750,141,13.410341,5.679289,4.664457,4.488642,events/second
1554847760,353,17.122259,8.192524,5.243602,4.686298,events/second
1554847770,513,16.838158,9.272117,5.564930,4.800426,events/second
1554847780,817,20.189969,12.545059,6.385623,5.085495,events/second
1554847790,1126,22.294763,15.319379,7.179574,5.367433,events/second
1554847800,1266,20.933180,15.127707,7.406261,5.463903,events/second
1554847810,1519,21.553464,16.820483,8.024715,5.694026,events/second
1554847820,1581,19.639500,15.174054,7.961588,5.698509,events/second
1554847830,1778,19.655679,15.911089,8.356091,5.856517,events/second
1554847840,1855,18.462022,14.610244,8.327615,5.874630,events/second
1554847850,1915,17.333044,13.303127,8.254558,5.877118,events/second
1554847860,1973,16.377907,12.151259,8.174088,5.876265,events/second
1554847870,2037,15.613996,11.267057,8.115871,5.882046,events/second
1554847880,2103,14.966641,10.529473,8.062651,5.888847,events/second
1554847890,2169,14.414314,9.927506,8.014754,5.896711,events/second
1554847900,2262,14.096496,9.864424,8.060933,5.935507,events/second
1554847910,2337,13.708758,9.477140,8.038882,5.951646,events/second
1554847920,2400,13.299613,9.000907,7.984990,5.956582,events/second
1554847930,2464,12.937358,8.584351,7.929667,5.960367,events/second
