t,count
1552648604,8
1552648614,18
1552648624,28
1552648634,38
1552648644,48
1552648654,58
1552648664,68
1552648674,78
1552648684,88
1552648694,98
1552648704,108
1552648714,118
1552648724,128
1552648734,138
1552648744,148
1552648754,158
1552648764,168
1552648774,178
1552648784,188
1552648794,198
1552648804,208
1552648814,218
1552648824,228
1552648834,240
1552648844,248
1552648854,257
1552648864,267
1552648874,277
1552648884,287
1552648894,297
1552648904,307
1552648914,317
1552648924,327
1552648934,337
1552648944,347
1552648954,357
1552648964,367
1552648974,377
1552648984,387
1552648994,397
1552649004,407
1552649014,417
1552649024,427
1552649034,437
1552649044,447
1552649054,457
1552649064,467
1552649074,477
1552649084,487
1552649094,497
1552649104,507
1552649114,517
1552649124,527
1552649134,537
1552649144,547
1552649154,557
1552649164,567
1552649174,577
1552649184,587
1552649194,597
1552649204,607
1552649214,617
1552649224,627
1552649234,637
1552649244,647
1552649254,657
1552649264,667
1552649274,677
1552649284,687
1552649294,697
1552649304,707
1552649314,717
1552649324,727
1552649334,737
1552649344,747
1552649354,757
1552649364,767
1552649374,777
1552649384,787
1552649394,797
1552649404,807
1552649414,817
1552649424,827
1552649434,837
1552649444,847
1552649454,857
1552649464,867
1552649474,877
1552649484,887
1552649494,897
1552649504,907
1552649514,917
1552649524,927
1552649534,937
1552649544,947
1552649554,957
1552649564,967
1552649574,977
1552649584,987
