t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554841168,3,1.250068,0.000000,0.000000,0.000000,events/second
1554841178,12,0.963661,1.000000,1.000000,1.000000,events/second
1554841188,21,0.935693,0.985287,0.996749,0.998898,events/second
1554841198,37,1.142033,1.050232,1.010024,1.003336,events/second
1554841208,58,1.368238,1.181326,1.039228,1.013247,events/second
1554841218,83,1.583345,1.384406,1.087145,1.029678,events/second
1554841228,110,1.762929,1.553752,1.133382,1.045916,events/second
1554841238,145,2.003256,1.821194,1.204385,1.070819,events/second
1554841248,186,2.257461,2.155680,1.296036,1.103186,events/second
1554841258,231,2.500326,2.514937,1.401047,1.140716,events/second
1554841268,276,2.695514,2.820320,1.502670,1.177838,events/second
1554841278,321,2.856035,3.062830,1.597656,1.213441,events/second
1554841288,373,3.047790,3.373655,1.712395,1.256377,events/second
1554841298,425,3.210490,3.652753,1.826677,1.299947,events/second
1554841308,486,3.413237,3.979838,1.956829,1.349658,events/second
1554841318,548,3.596333,4.350098,2.102439,1.405456,events/second
1554841328,610,3.756620,4.571406,2.223605,1.454008,events/second
1554841338,675,3.915800,4.929527,2.376942,1.514187,events/second
1554841348,743,4.073545,5.153993,2.508779,1.568167,events/second
1554841358,814,4.231194,5.470650,2.662685,1.630409,events/second
1554841368,887,4.382891,5.737415,2.811491,1.691957,events/second
1554841378,960,4.520057,5.993931,2.961974,1.755035,events/second
1554841388,1033,4.645223,6.195076,3.104219,1.816308,events/second
1554841398,1109,4.772315,6.394766,3.248303,1.879107,events/second
1554841408,1190,4.909584,6.657190,3.407388,1.947849,events/second
1554841418,1267,5.020171,6.847345,3.554646,2.013615,events/second
1554841428,1347,5.133208,6.980161,3.690628,2.076456,events/second
1554841438,1426,5.234985,7.118176,3.828491,2.140789,events/second
1554841448,1507,5.336811,7.253552,3.965250,2.205531,events/second
1554841458,1589,5.434333,7.412283,4.107278,2.272863,events/second
1554841468,1669,5.519567,7.518500,4.238202,2.337254,events/second
1554841478,1746,5.589331,7.517578,4.345219,2.394309,events/second
1554841488,1827,5.667265,7.591638,4.465037,2.456250,events/second
1554841498,1905,5.731347,7.622347,4.574315,2.515290,events/second
1554841508,1985,5.797643,7.728297,4.696539,2.579218,events/second
1554841518,2067,5.865128,7.799433,4.811342,2.641320,events/second
1554841528,2147,5.924737,7.814233,4.912573,2.699423,events/second
