t,count
1554841168,2
1554841178,30
1554841188,65
1554841198,104
1554841208,151
1554841218,188
1554841228,227
1554841238,268
1554841248,322
1554841258,372
1554841268,403
1554841278,451
1554841288,500
1554841298,523
1554841308,581
1554841318,629
1554841328,676
1554841338,725
1554841348,770
1554841358,823
1554841368,856
1554841378,902
1554841388,939
1554841398,979
1554841408,1021
1554841418,1066
1554841428,1104
1554841438,1147
1554841448,1225
1554841458,1384
1554841468,1569
1554841478,1801
1554841488,1992
1554841498,2178
1554841508,2178
1554841518,2178
1554841528,2178
