t,value
1554848332,0.03098106712564544
1554848342,0.15664690939881457
1554848352,0.19595732734418866
1554848362,0.1986560268794624
1554848372,0.2066420664206642
1554848382,0.21530298799218095
1554848392,0.21095431714900742
1554848402,0.20706965070069022
1554848412,0.2101839806727374
1554848422,0.21183748537033942
1554848432,0.2189636833308008
1554848442,0.22072134800167106
1554848452,0.22542089705693355
1554848462,0.23111800501133517
1554848472,0.228927736332257
1554848482,0.23181296315624675
1554848492,0.2309958750736594
1554848502,0.23003431963639737
1554848512,0.22959318161848696
1554848522,0.2325348468408313
