t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554848332,26,14.540572,0.000000,0.000000,0.000000,events/second
1554848342,199,16.926491,17.128151,17.343803,17.381163,events/second
1554848352,363,16.665093,17.267128,17.370780,17.390089,events/second
1554848362,497,15.658895,16.579415,17.218227,17.338329,events/second
1554848372,646,15.452827,16.575534,17.195036,17.329106,events/second
1554848382,802,15.492841,16.531299,17.160366,17.315663,events/second
1554848392,920,14.899568,15.452506,16.909256,17.229306,events/second
1554848402,1033,14.400103,15.083690,16.786669,17.184673,events/second
1554848412,1185,14.496676,14.708791,16.649687,17.134045,events/second
1554848422,1327,14.467206,15.031757,16.657319,17.131395,events/second
1554848432,1517,14.910194,15.232191,16.640605,17.120173,events/second
1554848442,1671,14.955704,15.302739,16.612337,17.105506,events/second
1554848452,1847,15.170122,15.725137,16.660808,17.116461,events/second
1554848462,2035,15.449441,16.389078,16.770607,17.148360,events/second
1554848472,2160,15.233934,16.112495,16.696742,17.119161,events/second
1554848482,2333,15.377971,15.969205,16.644913,17.096908,events/second
1554848492,2473,15.292752,15.269676,16.475669,17.035000,events/second
1554848502,2609,15.188548,15.361967,16.456605,17.022437,events/second
1554848512,2747,15.115118,15.064605,16.356562,16.982429,events/second
1554848522,2921,15.235180,15.221639,16.348069,16.972669,events/second
