t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554840151,1,3.736033,0.000000,0.000000,0.000000,events/second
1554840161,38,3.715333,3.968018,3.993389,3.997784,events/second
1554840171,65,3.210225,3.784222,3.951451,3.983496,events/second
1554840181,108,3.571540,3.856371,3.962577,3.986960,events/second
1554840191,139,3.453851,3.728108,3.933779,3.977101,events/second
1554840201,170,3.382318,3.607380,3.902784,3.966261,events/second
1554840211,221,3.670516,3.832049,3.941842,3.978767,events/second
1554840221,260,3.702127,3.824572,3.937083,3.976779,events/second
1554840231,305,3.801443,3.939779,3.958652,3.983647,events/second
1554840241,346,3.835600,3.957974,3.960390,3.983871,events/second
1554840251,378,3.772189,3.842259,3.938111,3.976244,events/second
1554840261,419,3.801622,3.888859,3.943719,3.977645,events/second
1554840271,447,3.718559,3.719142,3.906114,3.964620,events/second
1554840281,457,3.509783,3.316417,3.814092,3.932964,events/second
1554840291,504,3.594668,3.530740,3.843217,3.941449,events/second
1554840301,529,3.521502,3.355872,3.795848,3.924410,events/second
1554840311,544,3.395582,3.085035,3.723805,3.898720,events/second
1554840321,579,3.400318,3.139150,3.716058,3.894269,events/second
1554840331,621,3.445557,3.295617,3.731650,3.897616,events/second
1554840341,667,3.506577,3.494585,3.760064,3.905371,events/second
1554840351,682,3.405716,3.185184,3.685833,3.878777,events/second
1554840361,693,3.296533,2.863152,3.600978,3.848064,events/second
1554840371,703,3.192273,2.577124,3.515707,3.816594,events/second
1554840381,712,3.092556,2.319016,3.429927,3.784364,events/second
1554840391,723,3.009742,2.133792,3.353625,3.754712,events/second
1554840401,732,2.925497,1.945022,3.273213,3.723171,events/second
1554840411,742,2.851238,1.799944,3.198688,3.693081,events/second
1554840421,752,2.783015,1.677138,3.126607,3.663324,events/second
1554840431,762,2.719319,1.573185,3.056888,3.633895,events/second
1554840441,772,2.659839,1.485190,2.989455,3.604791,events/second
1554840451,781,2.601461,1.395992,2.920982,3.574908,events/second
1554840461,790,2.546656,1.320488,2.854754,3.545354,events/second
1554840471,800,2.498271,1.271287,2.793948,3.517229,events/second
1554840481,810,2.452947,1.213648,2.731829,3.488306,events/second
