t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554840151,1,3.691214,0.000000,0.000000,0.000000,events/second
1554840161,10,0.977401,1.000000,1.000000,1.000000,events/second
1554840171,20,0.987597,0.984009,0.996694,0.998892,events/second
1554840181,36,1.190380,1.094566,1.019779,1.006642,events/second
1554840191,54,1.341669,1.188150,1.042106,1.014306,events/second
1554840201,78,1.551780,1.374191,1.086623,1.029618,events/second
1554840211,103,1.710595,1.563654,1.136292,1.046976,events/second
1554840221,137,1.950640,1.844288,1.210451,1.072970,events/second
1554840231,167,2.081356,2.024268,1.269229,1.094275,events/second
1554840241,201,2.228109,2.236747,1.339138,1.119759,events/second
1554840251,235,2.345063,2.398058,1.403341,1.143840,events/second
1554840261,267,2.422437,2.521170,1.462242,1.166560,events/second
1554840271,308,2.562155,2.777623,1.551942,1.200072,events/second
1554840281,350,2.687948,2.995984,1.638756,1.233220,events/second
1554840291,397,2.831445,3.256942,1.739088,1.271524,events/second
1554840301,444,2.955597,3.463126,1.832880,1.308302,events/second
1554840311,488,3.045972,3.620387,1.920237,1.343560,events/second
1554840321,533,3.130108,3.742629,2.001642,1.377345,events/second
1554840331,585,3.245752,3.982353,2.109802,1.420692,events/second
1554840341,641,3.369827,4.233249,2.224334,1.466884,events/second
1554840351,697,3.480562,4.444349,2.335056,1.512559,events/second
1554840361,752,3.577159,4.605771,2.438788,1.556616,events/second
1554840371,808,3.669013,4.758403,2.542425,1.601293,events/second
1554840381,866,3.761395,4.920865,2.649330,1.647700,events/second
1554840391,919,3.825605,4.961160,2.732842,1.686939,events/second
1554840401,977,3.904605,5.105928,2.836701,1.733495,events/second
1554840411,1035,3.977077,5.212481,2.933849,1.778428,events/second
1554840421,1095,4.052343,5.335937,3.034479,1.825087,events/second
1554840431,1155,4.121750,5.424449,3.128504,1.870122,events/second
1554840441,1211,4.172561,5.467390,3.212835,1.912444,events/second
1554840451,1268,4.223577,5.470478,3.287735,1.952076,events/second
1554840461,1329,4.284136,5.599743,3.386571,2.000128,events/second
1554840471,1392,4.346945,5.677181,3.475555,2.045433,events/second
1554840481,1449,4.388003,5.713306,3.555120,2.088034,events/second
