t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554662797,17,1.816560,1.600000,1.600000,1.600000,events/second
1554662807,37,1.910937,1.678677,1.616474,1.605534,events/second
1554662817,59,2.010108,1.743997,1.632353,1.611001,events/second
1554662827,80,2.032384,1.799289,1.647712,1.616407,events/second
1554662837,102,2.066589,1.860806,1.665818,1.622856,events/second
1554662847,124,2.089287,1.896887,1.680025,1.628125,events/second
1554662857,144,2.076480,1.926151,1.693711,1.633330,events/second
1554662867,168,2.117184,1.984183,1.713615,1.640699,events/second
1554662877,193,2.160087,2.049297,1.736172,1.649095,events/second
1554662887,216,2.174174,2.071154,1.751323,1.655176,events/second
1554662897,238,2.176531,2.120359,1.772535,1.663400,events/second
1554662907,262,2.195293,2.149855,1.789855,1.670437,events/second
1554662917,285,2.203340,2.156275,1.803246,1.676283,events/second
1554662927,305,2.188793,2.145718,1.816144,1.682057,events/second
1554662937,330,2.209636,2.186033,1.832034,1.688888,events/second
1554662947,354,2.221568,2.218881,1.850654,1.696746,events/second
1554662957,374,2.208485,2.230695,1.865358,1.703409,events/second
1554662967,395,2.202441,2.209992,1.873023,1.707788,events/second
1554662977,417,2.202305,2.195024,1.880546,1.712131,events/second
1554662987,435,2.182135,2.165084,1.884463,1.715312,events/second
1554662997,458,2.187751,2.126307,1.885054,1.717362,events/second
1554663007,480,2.188320,2.152333,1.898630,1.723796,events/second
1554663017,499,2.175748,2.143659,1.905205,1.727950,events/second
1554663027,519,2.168417,2.090901,1.901756,1.728746,events/second
1554663037,539,2.161646,2.075668,1.904922,1.731737,events/second
1554663047,559,2.155424,2.078764,1.911290,1.735804,events/second
1554663057,581,2.157076,2.098654,1.920810,1.740939,events/second
