t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554662797,277,29.596180,29.600000,29.600000,29.600000,events/second
1554662807,560,28.921178,29.488062,29.576860,29.592244,events/second
1554662817,844,28.754060,29.289043,29.531667,29.576854,events/second
1554662827,1126,28.605380,29.151280,29.494511,29.563844,events/second
1554662837,1404,28.445646,28.959825,29.442264,29.545462,events/second
1554662847,1679,28.289392,28.796483,29.391676,29.527277,events/second
1554662857,1959,28.248634,28.614080,29.332992,29.505988,events/second
1554662867,2243,28.266757,28.566502,29.299154,29.492665,events/second
1554662877,2525,28.260106,28.492967,29.259759,29.477268,events/second
1554662887,2813,28.314502,28.540103,29.244686,29.469784,events/second
1554662897,3098,28.331386,28.566568,29.226911,29.461288,events/second
1554662907,3387,28.379538,28.588970,29.209719,29.452885,events/second
1554662917,3672,28.388200,28.605376,29.192981,29.444563,events/second
1554662927,3957,28.396831,28.557856,29.163679,29.431913,events/second
1554662937,4240,28.390417,28.549613,29.141948,29.421618,events/second
1554662947,4523,28.384558,28.494662,29.111013,29.408114,events/second
1554662957,4806,28.379567,28.432157,29.077786,29.393650,events/second
1554662967,5090,28.380777,28.472636,29.065373,29.385983,events/second
1554662977,5374,28.381702,28.445494,29.040254,29.373980,events/second
1554662987,5658,28.382761,28.485205,29.029126,29.366536,events/second
1554662997,5944,28.392945,28.505385,29.015167,29.358078,events/second
1554663007,6231,28.407097,28.523746,29.001720,29.349720,events/second
1554663017,6519,28.424207,28.490036,28.978742,29.338124,events/second
1554663027,6808,28.444256,28.570882,28.979549,29.334400,events/second
1554663037,7098,28.466325,28.606056,28.973662,29.328496,events/second
1554663047,7381,28.460050,28.618560,28.964609,29.321542,events/second
1554663057,7669,28.472644,28.632980,28.956016,29.314683,events/second
