t,value
1554662727,0.4900900900900901
1554662737,0.49523809523809526
1554662747,0.49686609686609684
1554662757,0.49766454352441614
1554662767,0.4984771573604061
1554662777,0.49845288326300985
1554662787,0.498676293622142
1554662797,0.49863301787592007
1554662807,0.4987861811391223
1554662817,0.4989084802686818
1554662827,0.4982456140350877
1554662837,0.4975541579315164
1554662847,0.4973565441650548
1554662857,0.4974266906044285
1554662867,0.49759910664433277
1554662877,0.4976452119309262
1554662887,0.4977843426883309
1554662897,0.497907949790795
1554662907,0.49801849405548215
1554662917,0.4981179422835634
1554662927,0.4982078853046595
1554662937,0.49821360699353856
1554662947,0.49829153035259904
1554662957,0.4983629397422501
1554662967,0.49842861919090603
1554662977,0.4984892317582771
1554662987,0.498545341999381
1554662997,0.4985974336019099
1554663007,0.4986459233650245
1554663017,0.4986911723753829
1554663027,0.4987334950148208
1554663037,0.49877316627512397
1554663047,0.4988104277398127
1554663057,0.4988454925079833
