t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1553095002,15,1.761631,1.400000,1.400000,1.400000,events/second
1553095012,28,1.512348,1.413434,1.403196,1.401096,events/second
1553095022,42,1.469127,1.427363,1.406397,1.402192,events/second
1553095032,55,1.428194,1.423162,1.406188,1.402167,events/second
1553095042,69,1.422378,1.420885,1.406039,1.402150,events/second
1553095052,82,1.401133,1.402966,1.402590,1.401024,events/second
1553095062,92,1.342892,1.354537,1.392588,1.397689,events/second
1553095072,108,1.375544,1.329534,1.386220,1.395498,events/second
1553095082,122,1.378399,1.353786,1.389868,1.396644,events/second
1553095092,135,1.370440,1.392863,1.396812,1.398897,events/second
1553095102,152,1.400846,1.380525,1.393720,1.397813,events/second
1553095112,165,1.392287,1.395670,1.397067,1.398927,events/second
1553095122,175,1.361798,1.349640,1.387301,1.395621,events/second
1553095132,187,1.350092,1.310676,1.377855,1.392351,events/second
1553095142,206,1.387159,1.340380,1.381887,1.393544,events/second
1553095152,217,1.369051,1.377679,1.388928,1.395813,events/second
1553095162,231,1.370882,1.366394,1.386040,1.394757,events/second
1553095172,246,1.378120,1.386265,1.389749,1.395917,events/second
1553095182,256,1.358064,1.355113,1.383419,1.393740,events/second
1553095192,266,1.340039,1.314031,1.374045,1.390485,events/second
1553095202,277,1.328514,1.267100,1.361837,1.386176,events/second
1553095212,290,1.327210,1.259356,1.356641,1.384132,events/second
