t,count
1554841189,3
1554841199,9
1554841209,14
1554841219,20
1554841229,26
1554841239,31
1554841249,37
1554841259,42
1554841269,47
1554841279,54
1554841289,60
1554841299,65
1554841309,74
1554841319,79
1554841329,85
1554841339,90
1554841349,95
1554841359,100
1554841369,105
1554841379,113
1554841389,118
1554841399,124
1554841409,129
1554841419,134
1554841429,143
1554841439,153
1554841449,163
1554841459,173
1554841469,182
1554841479,192
1554841489,202
1554841499,212
1554841509,222
1554841519,232
1554841529,242
1554841539,252
