t,count
1552758603,9
1552758613,19
1552758623,29
1552758633,39
1552758643,49
1552758653,59
1552758663,69
1552758673,79
1552758683,89
1552758693,99
1552758703,109
1552758713,120
1552758723,130
1552758733,143
1552758743,155
1552758753,166
1552758763,181
1552758773,192
1552758783,204
1552758793,214
1552758803,224
1552758813,236
1552758823,246
1552758833,256
1552758843,266
1552758853,276
1552758863,286
