t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554840132,3,1.057035,0.000000,0.000000,0.000000,events/second
1554840142,12,0.934198,0.984009,0.996694,0.998892,events/second
1554840152,22,0.961478,0.986464,0.996803,0.998904,events/second
1554840162,49,1.491356,1.099201,1.019993,1.006666,events/second
1554840172,84,1.959769,1.481841,1.104521,1.035316,events/second
1554840182,129,2.441240,1.896571,1.205893,1.070272,events/second
1554840192,174,2.769186,2.310318,1.317111,1.109268,events/second
1554840202,228,3.129636,2.739224,1.441156,1.153367,events/second
1554840212,296,3.572808,3.333203,1.610338,1.213556,events/second
1554840222,368,3.964095,3.865419,1.780475,1.275284,events/second
1554840232,439,4.268683,4.408042,1.964705,1.342960,events/second
1554840242,515,4.564252,4.871198,2.143059,1.409906,events/second
1554840252,600,4.884946,5.368796,2.338433,1.483838,events/second
1554840262,678,5.103868,5.786168,2.527237,1.556935,events/second
1554840272,755,5.285534,6.094049,2.700045,1.625913,events/second
1554840282,838,5.483390,6.406474,2.877267,1.697470,events/second
1554840292,922,5.661596,6.713796,3.058379,1.771537,events/second
1554840302,1011,5.849200,6.971380,3.233443,1.844772,events/second
1554840312,1094,5.983437,7.284089,3.422548,1.923841,events/second
1554840322,1188,6.161015,7.503375,3.595646,1.998724,events/second
1554840332,1281,6.315564,7.838679,3.795688,2.083811,events/second
1554840342,1371,6.441928,7.988817,3.959858,2.158035,events/second
1554840352,1457,6.538079,8.108234,4.118318,2.231401,events/second
1554840362,1539,6.609293,8.106331,4.248826,2.296244,events/second
1554840372,1628,6.704454,8.258238,4.407839,2.371420,events/second
1554840382,1728,6.834676,8.468058,4.578222,2.451311,events/second
1554840392,1828,6.954428,8.659102,4.746216,2.531416,events/second
1554840402,1926,7.059427,8.909092,4.928209,2.617246,events/second
1554840412,2037,7.202346,9.156522,5.111011,2.704363,events/second
1554840422,2147,7.331473,9.440808,5.304129,2.796033,events/second
1554840432,2258,7.456340,9.666738,5.487666,2.885587,events/second
1554840442,2369,7.572551,9.883574,5.671523,2.976338,events/second
1554840452,2477,7.672742,10.069678,5.849463,3.066098,events/second
1554840462,2586,7.768732,10.184353,6.011870,3.151567,events/second
1554840472,2693,7.855210,10.245605,6.162177,3.233857,events/second
1554840482,2807,7.955358,10.405556,6.330533,3.322976,events/second
