t,value
1552609708,0.013793103448275862
1552609718,0.010101010101010102
1552609728,0.005747126436781609
1552609738,0.004037685060565276
1552609748,0.003205128205128205
1552609758,0.0027002700270027003
1552609768,0.004629629629629629
1552609778,0.004524886877828055
1552609788,0.004332129963898917
1552609798,0.005098789037603569
1552609808,0.0062535531552018195
1552609818,0.0071174377224199285
1552609828,0.007547169811320755
1552609838,0.007048458149779736
1552609848,0.007509386733416771
1552609858,0.008678500986193294
1552609868,0.009458948164964056
1552609878,0.009369369369369369
1552609888,0.009631922944616443
1552609898,0.009440104166666666
1552609908,0.010138248847926268
1552609918,0.01079661511526116
1552609928,0.011423794928949568
