t,value
1552609638,0.49217391304347824
1552609648,0.49659284497444633
1552609658,0.4977452085682074
1552609668,0.4983150800336984
1552609678,0.49865501008742436
1552609688,0.49888080581980976
1552609698,0.49904168663152854
1552609708,0.4987431922915794
1552609718,0.4979531075548939
1552609728,0.49748911951791097
1552609738,0.4973384030418251
1552609748,0.49630662020905925
1552609758,0.49556270096463023
1552609768,0.4946865671641791
1552609778,0.4938161559888579
1552609788,0.4926370757180157
1552609798,0.491007371007371
1552609808,0.4889095127610209
1552609818,0.4867692307692308
1552609828,0.4850939457202505
1552609838,0.48389662027833
1552609848,0.4826565464895636
1552609858,0.48130671506352085
1552609868,0.4799304347826087
1552609878,0.4787312186978297
1552609888,0.4771749598715891
1552609898,0.47690880989180834
1552609908,0.4760059612518629
1552609918,0.4755107913669065
1552609928,0.47504867872044504
