t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554663186,8,0.876169,0.800000,0.800000,0.800000,events/second
1554663196,20,1.045697,0.847973,0.809917,0.803324,events/second
1554663206,34,1.167369,0.902016,0.822706,0.807707,events/second
1554663216,52,1.328994,1.010448,0.848243,0.816468,events/second
1554663226,72,1.465715,1.146371,0.882696,0.828437,events/second
1554663236,93,1.572896,1.277419,0.919326,0.841383,events/second
1554663246,114,1.649243,1.403061,0.958006,0.855287,events/second
1554663256,135,1.706268,1.524127,0.998668,0.870139,events/second
1554663266,155,1.739216,1.611895,1.034747,0.883726,events/second
1554663276,177,1.785747,1.671476,1.066392,0.896060,events/second
1554663286,198,1.814550,1.767327,1.106807,0.911570,events/second
1554663296,221,1.855277,1.849741,1.145952,0.926915,events/second
1554663306,242,1.874241,1.888800,1.177257,0.939880,events/second
1554663316,264,1.897668,1.920583,1.207480,0.952696,events/second
1554663326,286,1.917925,1.994183,1.246576,0.968688,events/second
1554663336,307,1.929377,1.995076,1.271276,0.980083,events/second
1554663346,330,1.951216,2.027814,1.301778,0.993569,events/second
