t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552607215,14,1.475270,1.400000,1.400000,1.400000,events/second
1552607225,26,1.334719,1.368018,1.393389,1.397784,events/second
1552607235,35,1.187809,1.340945,1.386994,1.395592,events/second
1552607245,47,1.190941,1.305874,1.377667,1.392335,events/second
1552607255,57,1.152308,1.258917,1.365286,1.388000,events/second
1552607265,67,1.126677,1.219168,1.353310,1.383713,events/second
1552607275,77,1.107986,1.185522,1.341727,1.379473,events/second
1552607285,87,1.094558,1.157041,1.330524,1.375280,events/second
1552607295,97,1.084229,1.132932,1.319688,1.371133,events/second
1552607305,110,1.105922,1.096534,1.305902,1.365924,events/second
1552607315,120,1.095939,1.140564,1.308878,1.366289,events/second
1552607325,130,1.088274,1.118985,1.298751,1.362241,events/second
1552607335,140,1.081470,1.100719,1.288957,1.358239,events/second
1552607345,150,1.075558,1.085256,1.279484,1.354280,events/second
1552607355,159,1.063874,1.072168,1.270321,1.350366,events/second
1552607365,173,1.084962,1.062367,1.261514,1.346500,events/second
1552607375,185,1.091743,1.128913,1.269305,1.348193,events/second
1552607385,197,1.097768,1.109122,1.260476,1.344346,events/second
1552607395,209,1.103179,1.121795,1.258439,1.342745,events/second
1552607405,221,1.108043,1.132522,1.256468,1.341162,events/second
1552607415,233,1.112384,1.173585,1.261174,1.341812,events/second
1552607425,245,1.116415,1.146937,1.252612,1.338035,events/second
1552607435,255,1.111275,1.153804,1.250832,1.336503,events/second
1552607445,267,1.114929,1.146184,1.245915,1.333893,events/second
1552607455,279,1.118347,1.170437,1.247715,1.333522,events/second
1552607465,289,1.113871,1.144271,1.239594,1.329836,events/second
1552607477,316,1.140994,1.222661,1.250208,1.331409,events/second
1552607485,321,1.147877,1.222661,1.250208,1.331409,events/second
1552607495,340,1.174559,1.327284,1.271538,1.337695,events/second
1552607505,360,1.201945,1.430558,1.295420,1.345013,events/second
1552607515,380,1.227961,1.517978,1.318519,1.352250,events/second
1552607525,400,1.252147,1.591977,1.340860,1.359408,events/second
1552607535,420,1.274801,1.654616,1.362469,1.366486,events/second
1552607545,436,1.284429,1.707639,1.383370,1.373486,events/second
1552607555,458,1.310600,1.710941,1.393942,1.377115,events/second
1552607565,478,1.329354,1.755317,1.413811,1.383998,events/second
1552607575,498,1.347881,1.792880,1.433028,1.390805,events/second
1552607585,518,1.365014,1.824677,1.451616,1.397536,events/second
1552607595,538,1.381415,1.851592,1.469594,1.404193,events/second
1552607605,558,1.396913,1.874376,1.486983,1.410776,events/second
1552607615,577,1.409153,1.893661,1.503801,1.417287,events/second
1552607625,598,1.425658,1.909986,1.520069,1.423726,events/second
1552607635,618,1.439034,1.923805,1.535803,1.430094,events/second
1552607645,638,1.451697,1.935502,1.551021,1.436391,events/second
