t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552609708,12,1.238400,1.600000,1.600000,1.600000,events/second
1552609718,22,1.116683,1.507889,1.580330,1.593370,events/second
1552609728,34,1.146073,1.445910,1.564610,1.587922,events/second
1552609738,45,1.134469,1.377455,1.546100,1.581425,events/second
1552609748,58,1.166715,1.350212,1.534753,1.577211,events/second
1552609758,70,1.172970,1.357855,1.530336,1.575253,events/second
1552609768,82,1.176812,1.318909,1.516255,1.570004,events/second
1552609778,95,1.191644,1.316646,1.509192,1.567024,events/second
1552609788,107,1.193303,1.314729,1.502362,1.564077,events/second
1552609798,121,1.214132,1.314386,1.495809,1.561168,events/second
1552609808,133,1.212886,1.280835,1.482806,1.556069,events/second
1552609818,146,1.220107,1.283138,1.476785,1.553237,events/second
1552609828,160,1.234023,1.317069,1.477574,1.552651,events/second
1552609838,170,1.217283,1.283106,1.465168,1.547647,events/second
1552609848,185,1.236177,1.271626,1.456530,1.543811,events/second
1552609858,195,1.221382,1.274064,1.451316,1.541108,events/second
1552609868,209,1.231874,1.263973,1.443131,1.537345,events/second
1552609878,223,1.241261,1.284855,1.441717,1.535828,events/second
1552609888,235,1.239071,1.270550,1.433738,1.532111,events/second
1552609898,251,1.257112,1.306414,1.435938,1.531759,events/second
1552609908,264,1.259212,1.303511,1.431399,1.529189,events/second
1552609918,278,1.265632,1.349028,1.436927,1.529971,events/second
1552609928,290,1.262759,1.310158,1.425854,1.525217,events/second
